Название модели;Фильтр;Размер ячейки;Параметры;Ср. значение высоты (исх.);Ср. значение уклона (исх.);Ср. значение hcurv (исх.);Ср. значение vcurv (исх.);Ср. значения высоты (шум.);Ср. значение уклона (шум.);Ср. значение hcurv (шум.);Ср. значение vcurv (шум.);Ср. значения высоты (фил.);Ср. значения уклона (фил.);Ср. значения hcurv (фил.);Ср. значения vcurv (фил.)
arcticdem32m;FPDEMS;11;[5, 22, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1155385;29.134941;0.0064593107;-0.0022624293
arcticdem32m;FPDEMS;11;[5, 23, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1151717;29.166462;0.008306743;-0.0023871532
arcticdem32m;FPDEMS;11;[5, 24, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.118498;29.092443;0.005784264;-0.0023514507
arcticdem32m;FPDEMS;11;[5, 25, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1177367;29.110125;0.013600348;-0.002472402
arcticdem32m;FPDEMS;11;[5, 26, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1172202;29.103361;0.004473571;-0.002635941
arcticdem32m;FPDEMS;11;[5, 27, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1157069;29.088549;-0.0058615007;-0.0025019366
arcticdem32m;FPDEMS;11;[5, 28, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1156955;29.11089;-0.007220377;-0.0024726281
arcticdem32m;FPDEMS;11;[5, 29, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.116493;29.133287;-0.016362524;-0.0024559598
arcticdem32m;FPDEMS;11;[5, 30, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1161132;29.140278;-0.028682202;-0.0026496912
arcticdem32m;FPDEMS;11;[5, 31, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1159039;29.128866;-0.0284383;-0.0024525714
arcticdem32m;FPDEMS;11;[5, 32, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1160823;29.20433;-0.013760988;-0.0026794232
arcticdem32m;FPDEMS;11;[5, 33, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1180749;29.164938;-0.009976751;-0.002375832
arcticdem32m;FPDEMS;11;[5, 34, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.116237;29.181976;-0.008055262;-0.0021645809
arcticdem32m;FPDEMS;11;[5, 35, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1161677;29.223265;-0.009579321;-0.0021053804
arcticdem32m;FPDEMS;11;[5, 36, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1152463;29.228693;-0.00117739;-0.0020390477
arcticdem32m;FPDEMS;11;[5, 37, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1155862;29.255867;-0.0021710275;-0.0021382854
arcticdem32m;FPDEMS;11;[5, 38, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1152844;29.269053;-0.003930469;-0.0018076139
arcticdem32m;FPDEMS;11;[5, 39, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.114915;29.294092;0.00025541862;-0.0018207289
arcticdem32m;MeanFilter;15;-;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1148466055708266;2.0282607;0.006738866;-0.00018027671
arcticdem32m;MedianFilter;15;;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1248843537414965;2.1617782;0.0013119607;-0.00024842445
arcticdem32m;ConservativeSmoothingFilter;15;-;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.117137260506834;28.34106;-0.02688439;-0.0014395409
arcticdem32m;MajorityFilter;15;-;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1419497061667572;14.021503;215374350000.0;0.00065801176
arcticdem32m;OlympicFilter;15;-;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.114730012840821;2.0223906;0.009450829;-0.0002060315
arcticdem32m;AdaptiveFilter;15;0.1;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1150184615969856;2.0945454;0.010256685;-0.00017802531
arcticdem32m;EdgePreservingMeanFilter;15;0.1;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;0.2;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1147328679068267;2.5054607;0.018787041;-0.00023542423
arcticdem32m;EdgePreservingMeanFilter;15;0.2;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;0.3;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1140391990131038;3.4096575;0.002488921;-0.000334541
arcticdem32m;EdgePreservingMeanFilter;15;0.3;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;0.4;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1145011894393142;4.633136;-0.003374403;-4.2712414e-05
arcticdem32m;EdgePreservingMeanFilter;15;0.4;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;0.5;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.114611098637442;6.0147223;-0.017280297;4.497805e-05
arcticdem32m;EdgePreservingMeanFilter;15;0.5;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;0.6;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1170070495812707;7.7696104;-0.008036702;8.336368e-05
arcticdem32m;EdgePreservingMeanFilter;15;0.6;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;0.7;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1167473901489318;9.330027;0.01976091;-0.00043584013
arcticdem32m;EdgePreservingMeanFilter;15;0.7;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;0.8;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1154449237840411;10.878525;0.0046840576;0.0001637819
arcticdem32m;EdgePreservingMeanFilter;15;0.8;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;0.9;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1173196607382627;12.567553;0.0036604174;-0.00018309707
arcticdem32m;EdgePreservingMeanFilter;15;0.9;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;1.0;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1156051649455976;14.443832;-0.004000075;-0.00054655503
arcticdem32m;EdgePreservingMeanFilter;15;1.0;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;1.1;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1128081329798438;15.985813;-0.02694941;-0.00017744336
arcticdem32m;EdgePreservingMeanFilter;15;1.1;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;1.2;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.112439705526531;17.364777;-0.0031810561;8.138097e-05
arcticdem32m;EdgePreservingMeanFilter;15;1.2;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;1.3;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.111090550060684;18.7991;-0.006722091;-0.00087847677
arcticdem32m;EdgePreservingMeanFilter;15;1.3;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;1.4;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1094273437899145;20.012032;0.004113757;3.9032246e-05
arcticdem32m;EdgePreservingMeanFilter;15;1.4;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;1.5;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1132045320488184;21.273668;0.0026367106;-0.00041801436
arcticdem32m;EdgePreservingMeanFilter;15;1.5;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;1.6;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1145620896951618;22.382324;0.017840534;-0.0019788917
arcticdem32m;EdgePreservingMeanFilter;15;1.6;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;1.7;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1166716664639091;23.175459;0.0040300605;-0.0017178331
arcticdem32m;EdgePreservingMeanFilter;15;1.7;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;1.8;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.116269796499044;24.015125;0.0035028332;-0.0024657706
arcticdem32m;EdgePreservingMeanFilter;15;1.8;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;1.9;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.121617463383625;24.93818;0.0061680586;-0.0016231316
arcticdem32m;EdgePreservingMeanFilter;15;1.9;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;15;2.0;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1211160563942193;25.599632;0.001291667;-0.0015592877
arcticdem32m;EdgePreservingMeanFilter;15;2.0;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;FPDEMS;15;[5, 2, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1196105;28.673214;-0.013989006;-0.0019795778
arcticdem32m;FPDEMS;15;[5, 3, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1188276;28.721968;-0.011895241;-0.0018913321
arcticdem32m;FPDEMS;15;[5, 4, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1197492;28.743761;-0.0037065768;-0.0020488815
arcticdem32m;FPDEMS;15;[5, 5, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.120479;28.77758;0.005923917;-0.0024447879
arcticdem32m;FPDEMS;15;[5, 6, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1197486;28.82678;0.015915597;-0.0024906362
arcticdem32m;FPDEMS;15;[5, 7, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1204767;28.827024;0.00013840171;-0.0024395257
arcticdem32m;FPDEMS;15;[5, 8, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.12087;28.835115;-0.018060973;-0.0022420357
arcticdem32m;FPDEMS;15;[5, 9, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1203084;28.860746;-0.007382106;-0.0021085409
arcticdem32m;FPDEMS;15;[5, 10, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1190209;28.904161;-0.007173758;-0.0020394847
arcticdem32m;FPDEMS;15;[5, 11, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1178975;28.948761;-0.0003129608;-0.0020848333
arcticdem32m;FPDEMS;15;[5, 12, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1180856;28.99733;0.0035419397;-0.0019898997
arcticdem32m;FPDEMS;15;[5, 13, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1184493;29.032482;-0.0012673528;-0.0019712255
arcticdem32m;FPDEMS;15;[5, 14, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174496;29.07008;0.008452436;-0.0025739055
arcticdem32m;FPDEMS;15;[5, 15, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.116745;29.100935;0.013072349;-0.0026074017
arcticdem32m;FPDEMS;15;[5, 16, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1175959;29.088734;0.0008416317;-0.002499051
arcticdem32m;FPDEMS;15;[5, 17, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.115738;29.154835;-0.01165659;-0.0021432333
arcticdem32m;FPDEMS;15;[5, 18, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.113695;29.230152;-0.010694041;-0.002066675
arcticdem32m;FPDEMS;15;[5, 19, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.11477;29.26394;-0.0058482005;-0.0023856983
arcticdem32m;FPDEMS;15;[5, 20, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1149373;29.261536;0.00016649762;-0.0018942602
arcticdem32m;FPDEMS;15;[5, 21, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1134579;29.293407;0.0022592135;-0.0021796855
arcticdem32m;FPDEMS;15;[5, 22, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1129243;29.271214;0.007007083;-0.0021740783
arcticdem32m;FPDEMS;15;[5, 23, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1117997;29.27314;-0.001203888;-0.0022888521
arcticdem32m;FPDEMS;15;[5, 24, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1141641;29.257504;-0.026086584;-0.0025471975
arcticdem32m;FPDEMS;15;[5, 25, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1147147;29.292393;-0.0059023183;-0.0023916357
arcticdem32m;FPDEMS;15;[5, 26, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1154003;29.262041;-0.00784812;-0.002204882
arcticdem32m;FPDEMS;15;[5, 27, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1176003;29.203316;-0.008595638;-0.0022102795
arcticdem32m;FPDEMS;15;[5, 28, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1173391;29.158745;-0.021301541;-0.0018044529
arcticdem32m;FPDEMS;15;[5, 29, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1176813;29.227736;-0.024839217;-0.0016904543
arcticdem32m;FPDEMS;15;[5, 30, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1167444;29.249275;-0.05690834;-0.0013881619
arcticdem32m;FPDEMS;15;[5, 31, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1146724;29.256834;-0.036252923;-0.001565482
arcticdem32m;FPDEMS;15;[5, 32, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1157844;29.24864;-0.010779074;-0.0011600021
arcticdem32m;FPDEMS;15;[5, 33, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1164513;29.341429;-0.013140329;-0.0009509964
arcticdem32m;FPDEMS;15;[5, 34, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1154475;29.334188;-0.013092482;-0.0011472963
arcticdem32m;FPDEMS;15;[5, 35, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1134733;29.291578;-0.006812044;-0.0016290761
arcticdem32m;FPDEMS;15;[5, 36, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1142591;29.264938;-0.0030069423;-0.0014573107
arcticdem32m;FPDEMS;15;[5, 37, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1143982;29.328636;0.000118994336;-0.001446677
arcticdem32m;FPDEMS;15;[5, 38, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.112834;29.317219;0.0031487106;-0.0018056948
arcticdem32m;FPDEMS;15;[5, 39, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1131129;29.299799;-0.0014549696;-0.0014724752
ASTERDEM;MeanFilter;3;-;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.60178219779513;51.343006;-0.0012531726;-0.00011574811
ASTERDEM;MedianFilter;3;;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.04746627601784;51.207874;-0.010759051;-0.00033097964
ASTERDEM;ConservativeSmoothingFilter;3;-;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62428097870924;53.38069;-0.004002115;-0.0003872061
